Year,StateAb,DivisionNm,PartyAb,OrdinaryVotes,Percentage
2016,NSW,Grayndler,Other Left,258,0.35583752844631406
2016,NSW,Greenway,ALP,38408,49.824224577425504
2016,NSW,Greenway,COAL,26516,34.39749892978064
2016,NSW,Greenway,GRN,2681,3.4778886193521608
2016,NSW,Greenway,Other,6232,8.084372202835757
2016,NSW,Greenway,Other Right,3250,4.216015670605938
2016,NSW,Hughes,ALP,25888,32.190997264362096
2016,NSW,Hughes,COAL,42104,52.355135538423276
2016,NSW,Hughes,GRN,5609,6.9746331758269084
2016,NSW,Hughes,Other,6819,8.479234021387715
2016,NSW,Hume,ALP,26182,32.13303878252332
2016,NSW,Hume,COAL,44104,54.1286205203731
2016,NSW,Hume,GRN,5126,6.291114383897889
2016,NSW,Hume,Other,6068,7.447226313205695
2016,NSW,Hunter,ALP,44629,52.449787869172276
2016,NSW,Hunter,COAL,22279,26.183172913067494
2016,NSW,Hunter,GRN,5815,6.8340208487583585
2016,NSW,Hunter,Other,12366,14.53301836900187
2016,NSW,Kingsford Smith,ALP,38377,48.432570231454605
2016,NSW,Kingsford Smith,COAL,29608,37.36591029556526
2016,NSW,Kingsford Smith,GRN,7812,9.858906080415961
2016,NSW,Kingsford Smith,Other,3441,4.342613392564174
2016,NSW,Lindsay,ALP,32409,41.72707257721871
2016,NSW,Lindsay,COAL,30476,39.23830614530894
2016,NSW,Lindsay,GRN,2650,3.411914663507963
2016,NSW,Lindsay,Other,9070,11.677760753968764
2016,NSW,Lindsay,Other Right,1221,1.5720557751483861
2016,NSW,Lyne,ALP,22964,26.396009103657555
2016,NSW,Lyne,COAL,43408,49.895399894250446
2016,NSW,Lyne,GRN,7999,9.194464240557254
2016,NSW,Lyne,Other,12627,14.514126761534747
2016,NSW,Macarthur,ALP,41551,52.675549245065355
2016,NSW,Macarthur,COAL,28031,35.535807101836944
2016,NSW,Macarthur,GRN,3143,3.9844829553377874
2016,NSW,Macarthur,Other,6156,7.804160697759917
2016,NSW,Mackellar,ALP,13725,17.255902838894617
2016,NSW,Mackellar,COAL,40619,51.068671578365056
2016,NSW,Mackellar,GRN,10904,13.709170459403053
2016,NSW,Mackellar,Other,14290,17.966255123337273
2016,NSW,Macquarie,ALP,28756,36.159698208110655
2016,NSW,Macquarie,COAL,30313,38.1175730902232
2016,NSW,Macquarie,GRN,8739,10.988997170701037
2016,NSW,Macquarie,Other,11105,13.964162213140522
2016,NSW,Macquarie,Other Right,612,0.7695693178245835
2016,NSW,McMahon,ALP,39300,53.92055978596419
2016,NSW,McMahon,COAL,21676,29.740001372024423
2016,NSW,McMahon,GRN,3720,5.10393084996913
2016,NSW,McMahon,Other,8189,11.235507992042258
2016,NSW,Mitchell,ALP,18833,24.608328651134833
2016,NSW,Mitchell,COAL,46436,60.67606590793273
2016,NSW,Mitchell,GRN,5922,7.738040793926644
2016,NSW,Mitchell,Other,5340,6.977564647005789
2016,NSW,New England,ALP,5792,6.904114814285033
2016,NSW,New England,COAL,43781,52.187336098793686
2016,NSW,New England,GRN,2384,2.8417489152720163
2016,NSW,New England,Other,31009,36.96300004768035
2016,NSW,New England,Other Right,926,1.1038001239689124
2016,NSW,Newcastle,ALP,40861,47.36189350209796
2016,NSW,Newcastle,COAL,25886,30.004404571481558
2016,NSW,Newcastle,GRN,11820,13.700535503164337
2016,NSW,Newcastle,Other,7707,8.933166423256138
2016,NSW,North Sydney,ALP,12479,16.730797592073685
2016,NSW,North Sydney,COAL,38401,51.48484320323917
2016,NSW,North Sydney,GRN,9584,12.849424162387548
2016,NSW,North Sydney,Other,12696,17.021733009773822
2016,NSW,North Sydney,Other Right,1427,1.9132020325257753
2016,NSW,Page,ALP,33056,35.18579624682002
2016,NSW,Page,COAL,41982,44.68689793181262
2016,NSW,Page,GRN,10144,10.797577357446219
2016,NSW,Page,Other,5270,5.609545807742664
2016,NSW,Page,Other Right,3495,3.7201826561784834
2016,NSW,Parkes,ALP,23942,29.318410031593643
2016,NSW,Parkes,COAL,47281,57.89841052141755
2016,NSW,Parkes,GRN,5096,6.240356591805246
2016,NSW,Parkes,Other,5343,6.542822855183561
2016,NSW,Parramatta,ALP,31532,47.06549644754911
2016,NSW,Parramatta,COAL,23221,34.660278225565705
2016,NSW,Parramatta,GRN,4350,6.492924950743328
2016,NSW,Parramatta,Other,5596,8.35273747686429
2016,NSW,Parramatta,Other Right,2297,3.4285628992775687
2016,NSW,Paterson,ALP,41115,46.92261164306176
2016,NSW,Paterson,COAL,27192,31.032947970281775
2016,NSW,Paterson,GRN,4968,5.669744245232416
2016,NSW,Paterson,Other,3070,3.5036463029113363
2016,NSW,Paterson,Other Right,11278,12.87104983851272
2016,NSW,Reid,ALP,27632,37.04766373935778
2016,NSW,Reid,COAL,36465,48.89052758597573
2016,NSW,Reid,GRN,5883,7.887644968827512
2016,NSW,Reid,Other,3059,4.101360863444392
2016,NSW,Reid,Other Right,1546,2.0728028423945832
2016,NSW,Richmond,ALP,27313,31.466589861751153
2016,NSW,Richmond,COAL,32793,37.77995391705069
2016,NSW,Richmond,GRN,17575,20.247695852534562
2016,NSW,Richmond,Other,3879,4.46889400921659
2016,NSW,Richmond,Other Right,5240,6.0368663594470044
2016,NSW,Riverina,ALP,22883,25.912714589844633
2016,NSW,Riverina,COAL,50457,57.13751868460388
2016,NSW,Riverina,GRN,3785,4.286134891516057
2016,NSW,Riverina,Other,8201,9.28681433165738
2016,NSW,Riverina,Other Right,2982,3.3768175023780405
2016,NSW,Robertson,ALP,31991,39.23783591517337
2016,NSW,Robertson,COAL,36296,44.518036084434144
2016,NSW,Robertson,GRN,6586,8.077909016202426
2016,NSW,Robertson,Other,5586,6.851381683040807
2016,NSW,Robertson,Other Right,1072,1.314837301149256
2016,NSW,Shortland,ALP,43731,51.308194105500284
2016,NSW,Shortland,COAL,30031,35.2344189975596
2016,NSW,Shortland,GRN,7975,9.356814342031162
2016,NSW,Shortland,Other,3495,4.100572554908954
2016,NSW,Sydney,ALP,30162,44.49197545433089
2016,NSW,Sydney,COAL,19536,28.817559594052394
2016,NSW,Sydney,GRN,12662,18.677720084965777
2016,NSW,Sydney,Other,5031,7.421229643615766
2016,NSW,Sydney,Other Left,401,0.5915152230351663
2016,NSW,Warringah,ALP,10535,14.677199141798322
2016,NSW,Warringah,COAL,37219,51.85293543982836
2016,NSW,Warringah,GRN,8541,11.899189166597008
2016,NSW,Warringah,Other,15483,21.57067625177631
2016,NSW,Watson,ALP,39615,56.47426119434901
2016,NSW,Watson,COAL,17463,24.894863643491526
2016,NSW,Watson,GRN,4412,6.289648880208705
2016,NSW,Watson,Other,8657,12.34122628195076
2016,NSW,Wentworth,ALP,12052,18.214793096152103
2016,NSW,Wentworth,COAL,40945,61.88223558927546
2016,NSW,Wentworth,GRN,9829,14.85506151195478
2016,NSW,Wentworth,Other,3340,5.047909802617658
2016,NSW,Werriwa,ALP,41141,52.64430766868418
2016,NSW,Werriwa,COAL,28527,36.50334617205594
2016,NSW,Werriwa,GRN,3350,4.2866831309421745
2016,NSW,Werriwa,Other,5131,6.565663028317701
2016,NSW,Whitlam,ALP,47078,53.30872361626959
2016,NSW,Whitlam,COAL,28689,32.48595887308633
2016,NSW,Whitlam,GRN,7050,7.983060059788024
2016,NSW,Whitlam,Other,5495,6.2222574508560555
2016,NT,Lingiari,ALP,15807,40.556767158434894
2016,NT,Lingiari,COAL,12195,31.289288005131496
2016,NT,Lingiari,GRN,2874,7.373957665169981
2016,NT,Lingiari,Other,8099,20.77998717126363
2016,NT,Solomon,ALP,19947,42.51913115767484
2016,NT,Solomon,COAL,16080,34.276213416323834
2016,NT,Solomon,GRN,4620,9.848016541257222
2016,NT,Solomon,Other,5443,11.60232771300066
2016,NT,Solomon,Other Right,823,1.75431117174344
2016,QLD,Blair,ALP,29268,42.55059316120028
2016,QLD,Blair,COAL,19639,28.551698069318448
2016,QLD,Blair,GRN,4219,6.133693882298209
2016,QLD,Blair,Other,3293,4.787450569899977
2016,QLD,Blair,Other Right,12365,17.97656431728309
2016,QLD,Bonner,ALP,24772,35.85727726713469
2016,QLD,Bonner,COAL,31796,46.024462618513425
2016,QLD,Bonner,GRN,6546,9.475284070348122
2016,QLD,Bonner,Other,1670,2.4173120069479626
2016,QLD,Bonner,Other Right,4301,6.225664037055801
2016,QLD,Bowman,ALP,25317,32.28467953786121
2016,QLD,Bowman,COAL,39071,49.824019995409216
2016,QLD,Bowman,GRN,7497,9.560305032007957
2016,QLD,Bowman,Other,2828,3.606314876686475
2016,QLD,Bowman,Other Right,3705,4.724680558035145
2016,QLD,Brisbane,ALP,18657,26.33346977374416
2016,QLD,Brisbane,COAL,35207,49.69300907563974
2016,QLD,Brisbane,GRN,13908,19.630481728747053
2016,QLD,Brisbane,Other,618,0.8722776609408742
2016,QLD,Brisbane,Other Right,2459,3.470761760928171
2016,QLD,Capricornia,ALP,28818,39.28566559880036
2016,QLD,Capricornia,COAL,28697,39.1207143344012
2016,QLD,Capricornia,GRN,3504,4.776770499625111
2016,QLD,Capricornia,Other,3599,4.906277690682298
2016,QLD,Capricornia,Other Right,8737,11.910571876491037
2016,QLD,Dawson,ALP,25685,33.5295807007467
2016,QLD,Dawson,COAL,32491,42.41423424364263
2016,QLD,Dawson,GRN,3812,4.976241449532662
2016,QLD,Dawson,Other,7022,9.166623152837971
2016,QLD,Dawson,Other Right,7594,9.91332045324004
2016,QLD,Dickson,ALP,25519,35.782492252899026
2016,QLD,Dickson,COAL,31520,44.19703576987254
2016,QLD,Dickson,GRN,7048,9.882636678491805
2016,QLD,Dickson,Other,2379,3.3358105360573216
2016,QLD,Dickson,Other Right,4851,6.802024762679305
2016,QLD,Fadden,ALP,19282,26.34117020259286
2016,QLD,Fadden,COAL,36185,49.43238480348629
2016,QLD,Fadden,GRN,5436,7.426128058359859
2016,QLD,Fadden,Other,807,1.1024439556836656
2016,QLD,Fadden,Other Right,11491,15.697872979877324
2016,QLD,Fairfax,ALP,15903,20.702718183711728
2016,QLD,Fairfax,COAL,37446,48.74765673817954
2016,QLD,Fairfax,GRN,9508,12.377629660487399
2016,QLD,Fairfax,Other,4570,5.949281399708394
2016,QLD,Fairfax,Other Right,9389,12.222714017912935
2016,QLD,Fisher,ALP,17062,24.983161039037103
2016,QLD,Fisher,COAL,33122,48.49913608808973
2016,QLD,Fisher,GRN,8290,12.13869446803526
2016,QLD,Fisher,Other,7536,11.034644331859313
2016,QLD,Fisher,Other Right,2284,3.3443640729785926
2016,QLD,Flynn,ALP,24097,36.017816839304665
2016,QLD,Flynn,COAL,23585,35.25252978192308
2016,QLD,Flynn,GRN,1713,2.560423299403614
2016,QLD,Flynn,Other,2635,3.9385378832040416
2016,QLD,Flynn,Other Right,14873,22.230692196164597
2016,QLD,Forde,ALP,25385,38.632455219224155
2016,QLD,Forde,COAL,26352,40.10409532940693
2016,QLD,Forde,GRN,4088,6.221369979759242
2016,QLD,Forde,Other,6243,9.500981600693969
2016,QLD,Forde,Other Right,3641,5.541097870915704
2016,QLD,Griffith,ALP,23878,33.732659000367306
2016,QLD,Griffith,COAL,28965,40.91910829825107
2016,QLD,Griffith,GRN,12147,17.160172915548273
2016,QLD,Griffith,Other,3480,4.916226372446529
2016,QLD,Griffith,Other Right,2316,3.271833413386828
2016,QLD,Groom,ALP,16750,22.942062731132722
2016,QLD,Groom,COAL,38520,52.75989590467059
2016,QLD,Groom,GRN,4675,6.403232433913162
2016,QLD,Groom,Other,5454,7.470209560334201
2016,QLD,Groom,Other Right,7611,10.424599369949322
2016,QLD,Herbert,ALP,23128,31.296769915695748
2016,QLD,Herbert,COAL,25852,34.98288204170557
2016,QLD,Herbert,GRN,4535,6.136754218595651
2016,QLD,Herbert,Other,1639,2.2178919877129597
2016,QLD,Herbert,Other Right,18745,25.36570183629007
2016,QLD,Hinkler,ALP,20387,26.859988669450996
2016,QLD,Hinkler,COAL,32991,43.465830489716865
2016,QLD,Hinkler,GRN,2884,3.7996864336438256
2016,QLD,Hinkler,Other,2925,3.8537041672705232
2016,QLD,Hinkler,Other Right,16714,22.020790239917787
2016,QLD,Kennedy,ALP,14053,19.380240511915268
2016,QLD,Kennedy,COAL,23156,31.934024713150926
2016,QLD,Kennedy,GRN,3451,4.75921226831421
2016,QLD,Kennedy,Other Right,31852,43.92652250661959
2016,QLD,Leichhardt,ALP,21887,28.712546570813874
2016,QLD,Leichhardt,COAL,29641,38.8846618040615
2016,QLD,Leichhardt,GRN,6476,8.495565933777614
2016,QLD,Leichhardt,Other,7408,9.71821377971349
2016,QLD,Leichhardt,Other Right,10816,14.189011911633521
2016,QLD,Lilley,ALP,33271,43.78396873231652
2016,QLD,Lilley,COAL,29620,38.97932595507245
2016,QLD,Lilley,GRN,8863,11.663530247799024
2016,QLD,Lilley,Other Right,4235,5.573175064812013
2016,QLD,Longman,ALP,26146,36.598544232922734
2016,QLD,Longman,COAL,27391,38.3412653975364
2016,QLD,Longman,GRN,3035,4.2483202687569985
2016,QLD,Longman,Other,3985,5.578107502799552
2016,QLD,Longman,Other Right,10176,14.244120940649497
2016,QLD,Maranoa,ALP,13254,19.426611555711897
2016,QLD,Maranoa,COAL,32449,47.56104710814059
2016,QLD,Maranoa,GRN,2366,3.4678861431125965
2016,QLD,Maranoa,Other,2189,3.208454254976109
2016,QLD,Maranoa,Other Right,17968,26.336000938058806
2016,QLD,McPherson,ALP,19189,26.25177848309073
2016,QLD,McPherson,COAL,38843,53.13970668709642
2016,QLD,McPherson,GRN,7477,10.229013899529386
2016,QLD,McPherson,Other,3027,4.141129473569005
2016,QLD,McPherson,Other Right,4560,6.238371456714458
2016,QLD,Moncrieff,ALP,17118,24.51346823044207
2016,QLD,Moncrieff,COAL,41260,59.085506436969254
2016,QLD,Moncrieff,GRN,6901,9.882430439203219
2016,QLD,Moncrieff,Other Right,4552,6.518594893385459
2016,QLD,Moreton,ALP,24310,37.35173007190707
2016,QLD,Moreton,COAL,24765,38.05082662405507
2016,QLD,Moreton,GRN,8308,12.765042099440723
2016,QLD,Moreton,Other,3107,4.773830741810583
2016,QLD,Moreton,Other Right,4594,7.058570462786553
2016,QLD,Oxley,ALP,31831,46.742929307762346
2016,QLD,Oxley,COAL,21951,32.234426855414256
2016,QLD,Oxley,GRN,5834,8.567065112044407
2016,QLD,Oxley,Other Right,8482,12.455578724778995
2016,QLD,Petrie,ALP,28997,38.94201069001638
2016,QLD,Petrie,COAL,33253,44.65767774166689
2016,QLD,Petrie,GRN,5372,7.21441809244984
2016,QLD,Petrie,Other,927,1.2449303000188015
2016,QLD,Petrie,Other Right,5913,7.940963175848084
2016,QLD,Rankin,ALP,34972,50.4020984060185
2016,QLD,Rankin,COAL,19722,28.423601302856483
2016,QLD,Rankin,GRN,4212,6.07038883924711
2016,QLD,Rankin,Other,1579,2.275675208255268
2016,QLD,Rankin,Other Right,8901,12.828236243622634
2016,QLD,Ryan,ALP,16865,23.163345190841792
2016,QLD,Ryan,COAL,37886,52.03477592055927
2016,QLD,Ryan,GRN,13673,18.779271793322255
2016,QLD,Ryan,Other,1118,1.5355244543943742
2016,QLD,Ryan,Other Right,3267,4.487082640882308
2016,QLD,Wide Bay,ALP,17207,22.999398516340307
2016,QLD,Wide Bay,COAL,32663,43.65835728129386
2016,QLD,Wide Bay,GRN,6019,8.045178105994788
2016,QLD,Wide Bay,Other,3475,4.644790483191874
2016,QLD,Wide Bay,Other Right,15451,20.652275613179174
2016,QLD,Wright,ALP,15595,23.200630783421108
2016,QLD,Wright,COAL,28054,41.73584456544378
2016,QLD,Wright,GRN,5039,7.496503912642447
2016,QLD,Wright,Other,668,0.9937814275937993
2016,QLD,Wright,Other Right,17862,26.573239310898867
2016,SA,Adelaide,ALP,27984,36.56891955464952
2016,SA,Adelaide,COAL,28068,36.67868903873295
2016,SA,Adelaide,GRN,7912,10.339239977000679
2016,SA,Adelaide,Other,10390,13.577439757461711
2016,SA,Adelaide,Other Right,2170,2.8357116721551408
2016,SA,Barker,ALP,12599,15.374383755552302
2016,SA,Barker,COAL,38039,46.418460487138184
2016,SA,Barker,GRN,2642,3.2239957045931567
2016,SA,Barker,Other,23902,29.16727680968419
2016,SA,Barker,Other Right,4766,5.815883243032166
2016,SA,Boothby,ALP,19621,24.684229066022546
2016,SA,Boothby,COAL,33195,41.761020531400966
2016,SA,Boothby,GRN,6580,8.277979066022544
2016,SA,Boothby,Other,18076,22.740539452495973
2016,SA,Boothby,Other Right,2016,2.536231884057971
2016,SA,Grey,ALP,17126,22.171875404572642
2016,SA,Grey,COAL,32278,41.788146345252585
2016,SA,Grey,GRN,1928,2.496051371015769
2016,SA,Grey,Other,22688,29.372621112866057
2016,SA,Grey,Other Right,3222,4.171305766292949
2016,SA,Hindmarsh,ALP,27581,34.40786436956549
2016,SA,Hindmarsh,COAL,32720,40.818872490924285
2016,SA,Hindmarsh,GRN,5056,6.3074639154680074
2016,SA,Hindmarsh,Other,13253,16.5333898875984
2016,SA,Hindmarsh,Other Right,1549,1.932409336443818
2016,SA,Kingston,ALP,40049,50.23960058206634
2016,SA,Kingston,COAL,18388,23.066887450449094
2016,SA,Kingston,GRN,4426,5.552210346730894
2016,SA,Kingston,Other,13431,16.848562396507603
2016,SA,Kingston,Other Right,3422,4.292739224246073
2016,SA,Makin,ALP,33743,42.205128205128204
2016,SA,Makin,COAL,22992,28.75797373358349
2016,SA,Makin,GRN,3603,4.506566604127579
2016,SA,Makin,Other,16008,20.02251407129456
2016,SA,Makin,Other Right,3604,4.507817385866167
2016,SA,Mayo,ALP,10648,13.312329657690096
2016,SA,Mayo,COAL,30100,37.63158552746731
2016,SA,Mayo,GRN,6376,7.971394994123972
2016,SA,Mayo,Other,28190,35.24366764183732
2016,SA,Mayo,Other Right,4672,5.841022178881304
2016,SA,Port Adelaide,ALP,39462,49.17383177570093
2016,SA,Port Adelaide,COAL,14832,18.482242990654207
2016,SA,Port Adelaide,GRN,5378,6.701557632398754
2016,SA,Port Adelaide,Other,16901,21.06043613707165
2016,SA,Port Adelaide,Other Right,3677,4.581931464174454
2016,SA,Sturt,ALP,17201,22.393053349649804
2016,SA,Sturt,COAL,34457,44.857708230270525
2016,SA,Sturt,GRN,5271,6.862030359049132
2016,SA,Sturt,Other,17490,22.76928684875153
2016,SA,Sturt,Other Right,2395,3.1179212122790116
2016,SA,Wakefield,ALP,32987,40.5809046957078
2016,SA,Wakefield,COAL,21361,26.27849471625229
2016,SA,Wakefield,GRN,3339,4.107667892774982
2016,SA,Wakefield,Other,19070,23.460085868589072
2016,SA,Wakefield,Other Right,4530,5.572846826675852
2016,TAS,Bass,ALP,23645,41.23145064257938
2016,TAS,Bass,COAL,21794,38.003731668613874
2016,TAS,Bass,GRN,6162,10.745113083509164
2016,TAS,Bass,Other,5746,10.019704605297575
2016,TAS,Braddon,ALP,23267,40.715723160381486
2016,TAS,Braddon,COAL,23500,41.123457870329865
2016,TAS,Braddon,GRN,3710,6.492256540379736
2016,TAS,Braddon,Other,5452,9.540642225916528
2016,TAS,Braddon,Other Right,1216,2.127920202992388
2016,TAS,Denison,ALP,12918,23.15385718382564
2016,TAS,Denison,COAL,10911,19.556567249784916
2016,TAS,Denison,GRN,5873,10.52659879552624
2016,TAS,Denison,Other,26090,46.762976770863204
2016,TAS,Franklin,ALP,28056,47.506646121543596
2016,TAS,Franklin,COAL,20754,35.14232013139848
2016,TAS,Franklin,GRN,7715,13.063650371674823
2016,TAS,Franklin,Other,2532,4.287383375383104
2016,TAS,Lyons,ALP,21481,39.094036071123085
2016,TAS,Lyons,COAL,22951,41.76934136531567
2016,TAS,Lyons,GRN,4974,9.052359546472054
2016,TAS,Lyons,Other,5541,10.084263017089196
2016,VIC,Aston,ALP,22079,31.870606406166548
2016,VIC,Aston,COAL,35279,50.92454927320756
2016,VIC,Aston,GRN,5616,8.106586601613811
2016,VIC,Aston,Other,3350,4.835659742771771
2016,VIC,Aston,Other Right,2953,4.26259797624031
2016,VIC,Ballarat,ALP,35601,43.177848930286714
2016,VIC,Ballarat,COAL,32481,39.393829136952405
2016,VIC,Ballarat,GRN,8717,10.572211711056129
2016,VIC,Ballarat,Other,4084,4.953184883326056
2016,VIC,Ballarat,Other Right,1569,1.902925338378693
2016,VIC,Batman,ALP,25376,35.80539564284908
2016,VIC,Batman,COAL,13620,19.217744666440908
2016,VIC,Batman,GRN,26209,36.98075403544418
2016,VIC,Batman,Other,5667,7.996105655265831
2016,VIC,Bendigo,ALP,31583,38.70607988038776
2016,VIC,Bendigo,COAL,33960,41.61917717563146
2016,VIC,Bendigo,GRN,8712,10.676863119967646
2016,VIC,Bendigo,Other,5057,6.197531772001422
2016,VIC,Bendigo,Other Right,2285,2.8003480520117163
2016,VIC,Bruce,ALP,29076,45.39932859708018
2016,VIC,Bruce,COAL,25448,39.73456163634944
2016,VIC,Bruce,GRN,4417,6.89671324849715
2016,VIC,Bruce,Other,2941,4.592083691154657
2016,VIC,Bruce,Other Right,2163,3.377312826918573
2016,VIC,Calwell,ALP,41886,57.983332871895676
2016,VIC,Calwell,COAL,19506,27.002408704559926
2016,VIC,Calwell,GRN,6060,8.388936570779922
2016,VIC,Calwell,Other,4786,6.625321852764473
2016,VIC,Casey,ALP,21386,29.336479238398333
2016,VIC,Casey,COAL,35719,48.99792864099645
2016,VIC,Casey,GRN,8498,11.65722437893524
2016,VIC,Casey,Other,7296,10.008367741669982
2016,VIC,Chisholm,ALP,24017,37.253563728303526
2016,VIC,Chisholm,COAL,28807,44.68349129038763
2016,VIC,Chisholm,GRN,7776,12.061611006840497
2016,VIC,Chisholm,Other,2399,3.7211683134529774
2016,VIC,Chisholm,Other Right,1470,2.2801656610153715
2016,VIC,Corangamite,ALP,24746,31.586337179618095
2016,VIC,Corangamite,COAL,36240,46.2575308894108
2016,VIC,Corangamite,GRN,8804,11.237618707239864
2016,VIC,Corangamite,Other,6410,8.181864597161237
2016,VIC,Corangamite,Other Right,2144,2.736648626569999
2016,VIC,Corio,ALP,36720,46.39292482627922
2016,VIC,Corio,COAL,27467,34.70246367656349
2016,VIC,Corio,GRN,9209,11.634870499052433
2016,VIC,Corio,Other,4824,6.094756790903348
2016,VIC,Corio,Other Left,930,1.1749842072015162
2016,VIC,Deakin,ALP,21893,31.836028385295485
2016,VIC,Deakin,COAL,33996,49.43578408562122
2016,VIC,Deakin,GRN,8161,11.867438343415541
2016,VIC,Deakin,Other,3265,4.747847836202885
2016,VIC,Deakin,Other Right,1453,2.112901349464867
2016,VIC,Dunkley,ALP,23707,34.71213541056577
2016,VIC,Dunkley,COAL,28887,42.2967670141736
2016,VIC,Dunkley,GRN,6545,9.583284526180156
2016,VIC,Dunkley,Other,7390,10.820545859201124
2016,VIC,Dunkley,Other Right,1767,2.587267189879349
2016,VIC,Flinders,ALP,22453,27.963484195581238
2016,VIC,Flinders,COAL,40702,50.69120980397041
2016,VIC,Flinders,GRN,8600,10.710638403865794
2016,VIC,Flinders,Other,8539,10.63466759658256
2016,VIC,Gellibrand,ALP,36023,47.89209886062991
2016,VIC,Gellibrand,COAL,19603,26.06192748979619
2016,VIC,Gellibrand,GRN,15855,21.079011393700892
2016,VIC,Gellibrand,Other,3736,4.966962255873008
2016,VIC,Gippsland,ALP,15860,20.031575623618565
2016,VIC,Gippsland,COAL,45267,57.17335017366593
2016,VIC,Gippsland,GRN,5947,7.511209346384591
2016,VIC,Gippsland,Other,5706,7.20682033470161
2016,VIC,Gippsland,Other Right,6395,8.077044521629302
2016,VIC,Goldstein,ALP,15872,22.330397591378485
2016,VIC,Goldstein,COAL,39662,55.80066968682293
2016,VIC,Goldstein,GRN,11467,16.13298066912406
2016,VIC,Goldstein,Other,2921,4.109569768423422
2016,VIC,Goldstein,Other Right,1156,1.6263822842511044
2016,VIC,Gorton,ALP,50617,62.879041975676714
2016,VIC,Gorton,COAL,22091,27.442576926421445
2016,VIC,Gorton,GRN,7791,9.678381097901838
2016,VIC,Higgins,ALP,9976,15.138777182572802
2016,VIC,Higgins,COAL,33953,51.52434860464057
2016,VIC,Higgins,GRN,17369,26.357800810355556
2016,VIC,Higgins,Other,3845,5.834863499097076
2016,VIC,Higgins,Other Right,754,1.144209903333991
2016,VIC,Holt,ALP,43233,54.477066532258064
2016,VIC,Holt,COAL,23494,29.604334677419356
2016,VIC,Holt,GRN,4907,6.183215725806452
2016,VIC,Holt,Other,3430,4.322076612903226
2016,VIC,Holt,Other Right,4296,5.413306451612903
2016,VIC,Hotham,ALP,32378,46.61320741135313
2016,VIC,Hotham,COAL,25734,37.04812772635004
2016,VIC,Hotham,GRN,6179,8.895639279595745
2016,VIC,Hotham,Other,3598,5.179885115388491
2016,VIC,Hotham,Other Right,1572,2.2631404673125926
2016,VIC,Indi,ALP,7349,9.739192663468419
2016,VIC,Indi,COAL,34297,45.45177449707122
2016,VIC,Indi,GRN,2697,3.574173712528824
2016,VIC,Indi,Other,30431,40.32839460362056
2016,VIC,Indi,Other Right,684,0.9064645233109809
2016,VIC,Isaacs,ALP,33256,44.65870788402917
2016,VIC,Isaacs,COAL,30241,40.6099346019042
2016,VIC,Isaacs,GRN,7483,10.048746424590759
2016,VIC,Isaacs,Other,3487,4.682611089475875
2016,VIC,Jagajaga,ALP,29224,39.171637289725886
2016,VIC,Jagajaga,COAL,31040,41.605790496615505
2016,VIC,Jagajaga,GRN,10923,14.641109845184639
2016,VIC,Jagajaga,Other,1615,2.1647342671402723
2016,VIC,Jagajaga,Other Right,1803,2.4167281013336908
2016,VIC,Kooyong,ALP,13419,20.315811784654514
2016,VIC,Kooyong,COAL,38151,57.75903833343426
2016,VIC,Kooyong,GRN,12509,18.93810936837643
2016,VIC,Kooyong,Other,1973,2.9870405135347906
2016,VIC,La Trobe,ALP,22788,32.345426673479814
2016,VIC,La Trobe,COAL,29674,42.11945721909953
2016,VIC,La Trobe,GRN,7399,10.502185885425538
2016,VIC,La Trobe,Other,8126,11.53409413501391
2016,VIC,La Trobe,Other Right,2465,3.498836086981207
2016,VIC,Lalor,ALP,46525,52.452677031308134
2016,VIC,Lalor,COAL,27267,30.741045558574505
2016,VIC,Lalor,GRN,8495,9.577334580998658
2016,VIC,Lalor,Other,6412,7.228942829118705
2016,VIC,Mallee,ALP,16483,21.449671416487735
2016,VIC,Mallee,COAL,49602,64.54811633808315
2016,VIC,Mallee,GRN,5292,6.886589888737068
2016,VIC,Mallee,Other,5468,7.115622356692042
2016,VIC,Maribyrnong,ALP,37262,51.212204507971414
2016,VIC,Maribyrnong,COAL,23462,32.24573941726223
2016,VIC,Maribyrnong,GRN,6828,9.384277075316108
2016,VIC,Maribyrnong,Other,5208,7.157778999450247
2016,VIC,McEwen,ALP,41227,45.647504318171755
2016,VIC,McEwen,COAL,32386,35.858541122281764
2016,VIC,McEwen,GRN,6660,7.37410868506134
2016,VIC,McEwen,Other,7218,7.991939412728642
2016,VIC,McEwen,Other Right,2825,3.1279064617564996
2016,VIC,McMillan,ALP,24648,29.742253113234867
2016,VIC,McMillan,COAL,39568,47.74592142098658
2016,VIC,McMillan,GRN,8013,9.669128294236895
2016,VIC,McMillan,Other,6084,7.34144222415291
2016,VIC,McMillan,Other Right,4559,5.501254947388744
2016,VIC,Melbourne,ALP,17342,25.006488824801732
2016,VIC,Melbourne,COAL,16858,24.308579668348955
2016,VIC,Melbourne,GRN,30808,44.42393655371305
2016,VIC,Melbourne,Other,4342,6.260994953136265
2016,VIC,Melbourne Ports,ALP,16196,27.18453120279298
2016,VIC,Melbourne Ports,COAL,24263,40.72476417469536
2016,VIC,Melbourne Ports,GRN,15047,25.25596696767263
2016,VIC,Melbourne Ports,Other,4072,6.834737654839034
2016,VIC,Menzies,ALP,17134,25.42174216234662
2016,VIC,Menzies,COAL,34369,50.99333818009169
